order_id,customer_id,order_date,total_amount,order_status
5546,5646,2024-03-11,269.48,Completed
5547,5647,2024-03-12,82.64,Completed
5548,5648,2024-03-13,22.23,Pending
5549,5649,2024-03-14,387.7,Pending
5550,5650,2024-03-15,-30.21,Cancelled
5551,5651,2024-03-16,39.39,Completed
5552,5652,2024-03-17,499.67,Completed
5553,5653,2024-03-18,473.28,Pending
5554,5654,2024-03-19,275.91,Completed
5555,5655,2024-03-20,169.63,Completed
5556,5656,2024-03-21,389.81,Pending
5557,5657,2024-03-22,266.77,Completed
5558,5658,2024-03-23,116.75,Completed
5559,5659,2024-03-24,329.91,Pending
5560,5660,2024-03-25,94.94,Pending
5561,5661,2024-03-26,151.69,Completed
5562,5662,2024-03-27,-33.34,Cancelled
5563,5663,2024-03-28,23.48,Completed
5564,5664,2024-03-29,140.42,Completed
5565,5665,2024-03-30,471.14,Completed
5566,5666,2024-03-31,350.9,Pending
5567,5667,2024-04-01,469.78,Completed
5568,5668,2024-04-02,494.97,Completed
5569,5669,2024-04-03,335.34,Completed
5570,5670,2024-04-04,27.67,Completed
5571,5671,2024-04-05,410.12,Completed
5572,5672,2024-04-06,31.74,Completed
5573,5673,2024-04-07,296.78,Completed
5574,5674,2024-04-08,254.39,Completed
5575,5675,2024-04-09,102.64,Pending
5576,5676,2024-04-10,-23.61,Cancelled
5577,5677,2024-04-11,176.94,Completed
5578,5678,2024-04-12,498.75,Pending
5579,5679,2024-04-13,101.7,Pending
5580,5680,2024-04-14,238.66,Completed
5581,5681,2024-04-15,116.69,Completed
5582,5682,2024-04-16,268.73,Pending
5583,5683,2024-04-17,1.88,Pending
5584,5684,2024-04-18,214.44,Pending
5585,5685,2024-04-19,241.24,Completed
5586,5686,2024-04-20,316.32,Completed
5587,5687,2024-04-21,333.51,Pending
5588,5688,2024-04-22,-20.41,Cancelled
5589,5689,2024-04-23,-9.95,Cancelled
5590,5690,2024-04-24,421.07,Completed
5591,5691,2024-04-25,291.93,Completed
5592,5692,2024-04-26,15.49,Completed
5593,5693,2024-04-27,410.3,Completed
5594,5694,2024-04-28,-22.97,Cancelled
5595,5695,2024-04-29,264.26,Completed
5596,5696,2024-04-30,96.98,Pending
5597,5697,2024-05-01,321.52,Completed
5598,5698,2024-05-02,312.99,Pending
5599,5699,2024-05-03,258.02,Completed
5600,5700,2024-05-04,259.41,Completed
5601,5701,2024-05-05,68.06,Completed
5602,5702,2024-05-06,95.59,Pending
5603,5703,2024-05-07,101.11,Completed
5604,5704,2024-05-08,340.07,Completed
5605,5705,2024-05-09,31.36,Completed
5606,5706,2024-05-10,317.58,Pending
5607,5707,2024-05-11,297.61,Pending
5608,5708,2024-05-12,401.19,Completed
5609,5709,2024-05-13,19.63,Completed
5610,5710,2024-05-14,39.12,Completed
5611,5711,2024-05-15,112.85,Completed
5612,5712,2024-05-16,131.4,Completed
5613,5713,2024-05-17,405.52,Completed
5614,5714,2024-05-18,296.91,Completed
5615,5715,2024-05-19,250.34,Completed
5616,5716,2024-05-20,387.59,Pending
5617,5717,2024-05-21,386.29,Pending
5618,5718,2024-05-22,191.78,Completed
5619,5719,2024-05-23,483.09,Completed
5620,5720,2024-05-24,56.36,Pending
5621,5721,2024-05-25,22.69,Completed
5622,5722,2024-05-26,172.5,Completed
5623,5723,2024-05-27,115.98,Completed
5624,5724,2024-05-28,170.53,Pending
5625,5725,2024-05-29,146.91,Completed
5626,5726,2024-05-30,233.49,Pending
5627,5727,2024-05-31,404.56,Completed
5628,5728,2024-06-01,409.84,Pending
5629,5729,2024-06-02,450.47,Completed
5630,5730,2024-06-03,404.92,Completed
5631,5731,2024-06-04,187.51,Pending
5632,5732,2024-06-05,-25.76,Cancelled
5633,5733,2024-06-06,-9.73,Cancelled
5634,5734,2024-06-07,46.37,Pending
5635,5735,2024-06-08,332.03,Pending
5636,5736,2024-06-09,280.35,Completed
5637,5737,2024-06-10,240.97,Completed
5638,5738,2024-06-11,422.85,Completed
5639,5739,2024-06-12,472.03,Completed
5640,5740,2024-06-13,285.84,Pending
5641,5741,2024-06-14,276.87,Pending
5642,5742,2024-06-15,461.61,Completed
5643,5743,2024-06-16,224.95,Pending
5644,5744,2024-06-17,270.83,Pending
5645,5745,2024-06-18,99.01,Pending
5646,5746,2024-06-19,303.08,Completed
5647,5747,2024-06-20,202.41,Completed
5648,5748,2024-06-21,161.36,Completed
5649,5749,2024-06-22,23.27,Completed
5650,5750,2024-06-23,81.05,Pending
5651,5751,2024-06-24,13.7,Completed
5652,5752,2024-06-25,129.02,Completed
5653,5753,2024-06-26,116.69,Pending
5654,5754,2024-06-27,256.47,Pending
5655,5755,2024-06-28,189.76,Completed
5656,5756,2024-06-29,316.58,Completed
5657,5757,2024-06-30,-25.25,Cancelled
5658,5758,2024-07-01,331.65,Completed
5659,5759,2024-07-02,178.98,Pending
5660,5760,2024-07-03,-32.75,Cancelled
5661,5761,2024-07-04,473.61,Completed
5662,5762,2024-07-05,187.6,Completed
5663,5763,2024-07-06,223.61,Completed
5664,5764,2024-07-07,50.63,Completed
5665,5765,2024-07-08,170.22,Completed
5666,5766,2024-07-09,486.53,Completed
5667,5767,2024-07-10,277.28,Completed
5668,5768,2024-07-11,128.07,Completed
5669,5769,2024-07-12,229.87,Pending
5670,5770,2024-07-13,190.43,Completed
5671,5771,2024-07-14,321.19,Pending
5672,5772,2024-07-15,16.41,Completed
5673,5773,2024-07-16,136.26,Completed
5674,5774,2024-07-17,78.29,Pending
5675,5775,2024-07-18,432.17,Pending
5676,5776,2024-07-19,356.27,Pending
5677,5777,2024-07-20,489.55,Pending
5678,5778,2024-07-21,289.44,Pending
5679,5779,2024-07-22,247.89,Completed
5680,5780,2024-07-23,211.79,Pending
5681,5781,2024-07-24,363.35,Completed
5682,5782,2024-07-25,338.31,Completed
5683,5783,2024-07-26,382.5,Completed
5684,5784,2024-07-27,279.25,Completed
5685,5785,2024-07-28,289.86,Pending
5686,5786,2024-07-29,120.21,Pending
5687,5787,2024-07-30,-4.49,Cancelled
5688,5788,2024-07-31,-37.6,Cancelled
5689,5789,2024-08-01,379.18,Pending
5690,5790,2024-08-02,7.29,Completed
5691,5791,2024-08-03,252.28,Pending
5692,5792,2024-08-04,128.32,Completed
5693,5793,2024-08-05,106.68,Completed
5694,5794,2024-08-06,-30.72,Cancelled
5695,5795,2024-08-07,371.59,Pending
5696,5796,2024-08-08,265.22,Completed
5697,5797,2024-08-09,441.03,Pending
5698,5798,2024-08-10,191.43,Completed
5699,5799,2024-08-11,449.41,Completed
5700,5800,2024-08-12,129.54,Pending
5701,5801,2024-08-13,470.74,Completed
5702,5802,2024-08-14,264.88,Pending
5703,5803,2024-08-15,264.3,Completed
5704,5804,2024-08-16,475.64,Completed
5705,5805,2024-08-17,149.64,Completed
5706,5806,2024-08-18,154.0,Completed
5707,5807,2024-08-19,27.35,Pending
5708,5808,2024-08-20,329.96,Completed
5709,5809,2024-08-21,445.39,Completed
5710,5810,2024-08-22,226.14,Pending
5711,5811,2024-08-23,466.99,Completed
5712,5812,2024-08-24,289.88,Pending
5713,5813,2024-08-25,166.15,Completed
5714,5814,2024-08-26,492.05,Pending
5715,5815,2024-08-27,49.14,Completed
5716,5816,2024-08-28,303.81,Completed
5717,5817,2024-08-29,227.88,Completed
5718,5818,2024-08-30,52.38,Pending
5719,5819,2024-08-31,154.37,Completed
5720,5820,2024-09-01,247.05,Pending
5721,5821,2024-09-02,176.36,Completed
5722,5822,2024-09-03,220.49,Completed
5723,5823,2024-09-04,154.93,Completed
5724,5824,2024-09-05,340.25,Completed
5725,5825,2024-09-06,40.48,Completed
5726,5826,2024-09-07,273.56,Pending
5727,5827,2024-09-08,354.56,Completed
5728,5828,2024-09-09,228.94,Completed
5729,5829,2024-09-10,220.97,Completed
5730,5830,2024-09-11,329.91,Pending
5731,5831,2024-09-12,233.31,Completed
5732,5832,2024-09-13,335.23,Pending
5733,5833,2024-09-14,330.24,Completed
5734,5834,2024-09-15,92.06,Pending
5735,5835,2024-09-16,202.31,Pending
5736,5836,2024-09-17,403.24,Pending
5737,5837,2024-09-18,478.01,Pending
5738,5838,2024-09-19,346.68,Pending
5739,5839,2024-09-20,424.74,Completed
5740,5840,2024-09-21,141.39,Completed
5741,5841,2024-09-22,166.65,Completed
5742,5842,2024-09-23,39.03,Pending
5743,5843,2024-09-24,71.73,Completed
5744,5844,2024-09-25,-31.83,Cancelled
5745,5845,2024-09-26,486.66,Completed
5746,5846,2024-09-27,314.96,Pending
5747,5847,2024-09-28,11.96,Completed
5748,5848,2024-09-29,414.84,Completed
5749,5849,2024-09-30,450.74,Pending
5750,5850,2024-10-01,7.46,Pending
5751,5851,2024-10-02,402.17,Pending
5752,5852,2024-10-03,298.02,Completed
5753,5853,2024-10-04,94.82,Pending
5754,5854,2024-10-05,369.33,Completed
5755,5855,2024-10-06,295.87,Completed
5756,5856,2024-10-07,71.18,Completed
5757,5857,2024-10-08,182.73,Pending
5758,5858,2024-10-09,491.96,Completed
5759,5859,2024-10-10,392.4,Completed
5760,5860,2024-10-11,200.4,Pending
5761,5861,2024-10-12,270.45,Completed
5762,5862,2024-10-13,213.28,Pending
5763,5863,2024-10-14,59.84,Pending
5764,5864,2024-10-15,250.58,Pending
5765,5865,2024-10-16,91.19,Completed
5766,5866,2024-10-17,239.16,Completed
5767,5867,2024-10-18,14.45,Completed
5768,5868,2024-10-19,252.77,Completed
5769,5869,2024-10-20,74.87,Completed
5770,5870,2024-10-21,194.81,Completed
5771,5871,2024-10-22,328.37,Pending
5772,5872,2024-10-23,102.1,Completed
5773,5873,2024-10-24,204.78,Pending
5774,5874,2024-10-25,268.82,Completed
5775,5875,2024-10-26,190.95,Completed
5776,5876,2024-10-27,254.43,Completed
5777,5877,2024-10-28,363.89,Completed
5778,5878,2024-10-29,75.59,Completed
5779,5879,2024-10-30,344.25,Completed
5780,5880,2024-10-31,75.76,Completed
5781,5881,2024-11-01,481.84,Completed
5782,5882,2024-11-02,224.19,Completed
5783,5883,2024-11-03,10.18,Completed
5784,5884,2024-11-04,200.85,Pending
5785,5885,2024-11-05,134.96,Pending
5786,5886,2024-11-06,258.5,Completed
5787,5887,2024-11-07,37.06,Completed
5788,5888,2024-11-08,173.12,Completed
5789,5889,2024-11-09,206.86,Completed
5790,5890,2024-11-10,255.18,Completed
5791,5891,2024-11-11,434.44,Pending
5792,5892,2024-11-12,266.67,Completed
5793,5893,2024-11-13,-10.39,Cancelled
5794,5894,2024-11-14,202.96,Completed
5795,5895,2024-11-15,366.2,Completed
5796,5896,2024-11-16,254.28,Completed
5797,5897,2024-11-17,309.01,Completed
5798,5898,2024-11-18,232.12,Completed
5799,5899,2024-11-19,223.15,Pending
5800,5900,2024-11-20,-25.24,Cancelled
5801,5901,2024-11-21,140.79,Completed
5802,5902,2024-11-22,84.77,Pending
5803,5903,2024-11-23,453.52,Pending
5804,5904,2024-11-24,190.43,Completed
5805,5905,2024-11-25,379.94,Completed
5806,5906,2024-11-26,408.63,Completed
5807,5907,2024-11-27,271.8,Completed
5808,5908,2024-11-28,397.68,Completed
5809,5909,2024-11-29,264.46,Pending
5810,5910,2024-11-30,442.63,Completed
5811,5911,2024-12-01,345.94,Completed
5812,5912,2024-12-02,126.09,Completed
5813,5913,2024-12-03,105.13,Pending
5814,5914,2024-12-04,473.04,Completed
5815,5915,2024-12-05,459.63,Completed
5816,5916,2024-12-06,246.34,Completed
5817,5917,2024-12-07,487.04,Completed
5818,5918,2024-12-08,459.56,Completed
5819,5919,2024-12-09,7.15,Completed
5820,5920,2024-12-10,418.81,Completed
5821,5921,2024-12-11,286.67,Pending
5822,5922,2024-12-12,16.69,Pending
5823,5923,2024-12-13,393.1,Completed
5824,5924,2024-12-14,130.48,Completed
5825,5925,2024-12-15,81.12,Pending
5826,5926,2024-12-16,121.92,Pending
5827,5927,2024-12-17,2.88,Pending
5828,5928,2024-12-18,-13.81,Cancelled
5829,5929,2024-12-19,481.92,Pending
5830,5930,2024-12-20,349.55,Completed
5831,5931,2024-12-21,193.56,Completed
5832,5932,2024-12-22,331.21,Pending
5833,5933,2024-12-23,421.23,Completed
5834,5934,2024-12-24,459.57,Completed
5835,5935,2024-12-25,67.05,Pending
5836,5936,2024-12-26,228.05,Completed
5837,5937,2024-12-27,339.46,Completed
5838,5938,2024-12-28,222.51,Completed
5839,5939,2024-12-29,-16.7,Cancelled
5840,5940,2024-12-30,404.93,Pending
5841,5941,2024-01-01,382.64,Completed
5842,5942,2024-01-02,253.47,Completed
5843,5943,2024-01-03,-22.68,Cancelled
5844,5944,2024-01-04,148.05,Pending
5845,5945,2024-01-05,345.91,Completed
5846,5946,2024-01-06,158.28,Completed
5847,5947,2024-01-07,249.54,Pending
5848,5948,2024-01-08,199.28,Completed
5849,5949,2024-01-09,13.96,Completed
5850,5950,2024-01-10,369.8,Completed
5851,5951,2024-01-11,267.33,Completed
5852,5952,2024-01-12,393.72,Completed
5853,5953,2024-01-13,-0.81,Cancelled
5854,5954,2024-01-14,164.31,Completed
5855,5955,2024-01-15,112.83,Completed
5856,5956,2024-01-16,69.48,Completed
5857,5957,2024-01-17,235.25,Pending
5858,5958,2024-01-18,2.38,Pending
5859,5959,2024-01-19,279.5,Completed
5860,5960,2024-01-20,483.65,Pending
5861,5961,2024-01-21,299.18,Completed
5862,5962,2024-01-22,57.79,Completed
5863,5963,2024-01-23,113.72,Completed
5864,5964,2024-01-24,8.51,Completed
5865,5965,2024-01-25,347.39,Completed
5866,5966,2024-01-26,279.31,Completed
5867,5967,2024-01-27,393.46,Pending
5868,5968,2024-01-28,16.75,Completed
5869,5969,2024-01-29,338.03,Completed
5870,5970,2024-01-30,396.1,Completed
5871,5971,2024-01-31,137.47,Completed
5872,5972,2024-02-01,400.59,Pending
5873,5973,2024-02-02,63.18,Completed
5874,5974,2024-02-03,339.58,Completed
5875,5975,2024-02-04,451.08,Completed
5876,5976,2024-02-05,14.11,Completed
5877,5977,2024-02-06,384.13,Completed
5878,5978,2024-02-07,-29.77,Cancelled
5879,5979,2024-02-08,272.91,Pending
5880,5980,2024-02-09,253.2,Pending
5881,5981,2024-02-10,103.43,Pending
5882,5982,2024-02-11,104.91,Completed
5883,5983,2024-02-12,492.5,Completed
5884,5984,2024-02-13,239.48,Completed
5885,5985,2024-02-14,151.48,Completed
5886,5986,2024-02-15,401.12,Completed
5887,5987,2024-02-16,249.95,Completed
5888,5988,2024-02-17,341.66,Completed
5889,5989,2024-02-18,462.99,Pending
5890,5990,2024-02-19,-3.75,Cancelled
5891,5991,2024-02-20,199.01,Pending
5892,5992,2024-02-21,300.12,Completed
5893,5993,2024-02-22,56.36,Completed
5894,5994,2024-02-23,368.43,Pending
5895,5995,2024-02-24,283.06,Completed
5896,5996,2024-02-25,144.72,Pending
5897,5997,2024-02-26,290.79,Completed
5898,5998,2024-02-27,17.26,Completed
5899,5999,2024-02-28,239.28,Completed
5900,6000,2024-02-29,323.54,Pending
5901,6001,2024-03-01,146.94,Completed
5902,6002,2024-03-02,257.87,Pending
5903,6003,2024-03-03,225.53,Completed
5904,6004,2024-03-04,68.7,Pending
5905,6005,2024-03-05,30.61,Completed
5906,6006,2024-03-06,365.89,Completed
5907,6007,2024-03-07,274.41,Completed
5908,6008,2024-03-08,-17.73,Cancelled
5909,6009,2024-03-09,48.22,Completed
5910,6010,2024-03-10,52.23,Completed
5911,6011,2024-03-11,95.64,Completed
5912,6012,2024-03-12,100.79,Completed
5913,6013,2024-03-13,405.9,Pending
5914,6014,2024-03-14,6.35,Completed
5915,6015,2024-03-15,430.28,Completed
5916,6016,2024-03-16,35.02,Completed
5917,6017,2024-03-17,143.55,Completed
5918,6018,2024-03-18,-25.64,Cancelled
5919,6019,2024-03-19,304.43,Completed
5920,6020,2024-03-20,463.05,Pending
5921,6021,2024-03-21,128.6,Completed
5922,6022,2024-03-22,366.47,Pending
5923,6023,2024-03-23,111.79,Completed
5924,6024,2024-03-24,306.95,Completed
5925,6025,2024-03-25,45.97,Pending
5926,6026,2024-03-26,476.95,Pending
5927,6027,2024-03-27,302.43,Completed
5928,6028,2024-03-28,226.53,Completed
5929,6029,2024-03-29,395.08,Completed
5930,6030,2024-03-30,465.85,Completed
5931,6031,2024-03-31,408.34,Completed
5932,6032,2024-04-01,499.37,Completed
5933,6033,2024-04-02,127.24,Completed
5934,6034,2024-04-03,-43.56,Cancelled
5935,6035,2024-04-04,147.13,Pending
5936,6036,2024-04-05,199.74,Pending
5937,6037,2024-04-06,229.6,Completed
5938,6038,2024-04-07,306.4,Pending
5939,6039,2024-04-08,284.62,Completed
5940,6040,2024-04-09,190.34,Pending
5941,6041,2024-04-10,39.43,Pending
5942,6042,2024-04-11,-5.43,Cancelled
5943,6043,2024-04-12,176.53,Pending
5944,6044,2024-04-13,342.23,Completed
5945,6045,2024-04-14,80.54,Completed
5946,6046,2024-04-15,120.39,Completed
5947,6047,2024-04-16,496.94,Pending
5948,6048,2024-04-17,165.84,Pending
5949,6049,2024-04-18,153.47,Completed
5950,6050,2024-04-19,394.97,Completed
5951,6051,2024-04-20,172.12,Completed
5952,6052,2024-04-21,209.52,Completed
5953,6053,2024-04-22,249.45,Completed
5954,6054,2024-04-23,184.1,Completed
5955,6055,2024-04-24,401.14,Completed
5956,6056,2024-04-25,318.37,Pending
5957,6057,2024-04-26,220.27,Completed
5958,6058,2024-04-27,124.25,Pending
5959,6059,2024-04-28,416.21,Completed
5960,6060,2024-04-29,20.79,Completed
5961,6061,2024-04-30,184.61,Completed
5962,6062,2024-05-01,147.55,Completed
5963,6063,2024-05-02,390.96,Completed
5964,6064,2024-05-03,-44.33,Cancelled
5965,6065,2024-05-04,315.35,Completed
5966,6066,2024-05-05,327.34,Completed
5967,6067,2024-05-06,133.28,Completed
5968,6068,2024-05-07,182.38,Completed
5969,6069,2024-05-08,490.68,Completed
5970,6070,2024-05-09,87.0,Completed
5971,6071,2024-05-10,100.82,Completed
5972,6072,2024-05-11,242.17,Completed
5973,6073,2024-05-12,246.05,Completed
5974,6074,2024-05-13,295.49,Completed
5975,6075,2024-05-14,-10.07,Cancelled
5976,6076,2024-05-15,448.84,Pending
5977,6077,2024-05-16,-10.34,Cancelled
5978,6078,2024-05-17,481.33,Completed
5979,6079,2024-05-18,249.68,Completed
5980,6080,2024-05-19,38.11,Completed
5981,6081,2024-05-20,-38.23,Cancelled
5982,6082,2024-05-21,403.12,Pending
5983,6083,2024-05-22,467.06,Pending
5984,6084,2024-05-23,93.93,Completed
5985,6085,2024-05-24,-36.41,Cancelled
5986,6086,2024-05-25,29.83,Completed
5987,6087,2024-05-26,311.32,Completed
5988,6088,2024-05-27,223.07,Completed
5989,6089,2024-05-28,122.83,Pending
5990,6090,2024-05-29,-41.12,Cancelled
5991,6091,2024-05-30,351.83,Completed
5992,6092,2024-05-31,52.15,Completed
5993,6093,2024-06-01,219.59,Pending
5994,6094,2024-06-02,154.2,Completed
5995,6095,2024-06-03,479.98,Completed
5996,6096,2024-06-04,-20.46,Cancelled
5997,6097,2024-06-05,240.57,Completed
5998,6098,2024-06-06,37.7,Completed
5999,6099,2024-06-07,-23.15,Cancelled
6000,6100,2024-06-08,341.8,Completed
6001,6101,2024-06-09,73.48,Completed
6002,6102,2024-06-10,130.48,Completed
6003,6103,2024-06-11,205.47,Pending
6004,6104,2024-06-12,-26.92,Cancelled
6005,6105,2024-06-13,87.23,Completed
6006,6106,2024-06-14,240.85,Completed
6007,6107,2024-06-15,316.97,Completed
6008,6108,2024-06-16,285.56,Completed
6009,6109,2024-06-17,462.47,Completed
6010,6110,2024-06-18,67.43,Completed
6011,6111,2024-06-19,190.68,Completed
6012,6112,2024-06-20,-16.69,Cancelled
6013,6113,2024-06-21,155.08,Completed
6014,6114,2024-06-22,164.46,Completed
6015,6115,2024-06-23,365.77,Pending
6016,6116,2024-06-24,-12.3,Cancelled
6017,6117,2024-06-25,165.55,Completed
6018,6118,2024-06-26,184.97,Completed
6019,6119,2024-06-27,358.74,Completed
6020,6120,2024-06-28,179.8,Completed
6021,6121,2024-06-29,-28.43,Cancelled
6022,6122,2024-06-30,-44.33,Cancelled
6023,6123,2024-07-01,136.44,Pending
6024,6124,2024-07-02,252.69,Completed
6025,6125,2024-07-03,206.6,Completed
6026,6126,2024-07-04,-33.28,Cancelled
6027,6127,2024-07-05,427.19,Completed
6028,6128,2024-07-06,59.39,Completed
6029,6129,2024-07-07,113.09,Completed
6030,6130,2024-07-08,407.29,Completed
6031,6131,2024-07-09,461.84,Completed
6032,6132,2024-07-10,99.48,Completed
6033,6133,2024-07-11,306.53,Completed
6034,6134,2024-07-12,342.33,Completed
6035,6135,2024-07-13,348.64,Completed
6036,6136,2024-07-14,338.53,Completed
6037,6137,2024-07-15,189.14,Pending
6038,6138,2024-07-16,64.16,Completed
6039,6139,2024-07-17,458.15,Completed
6040,6140,2024-07-18,9.44,Completed
6041,6141,2024-07-19,229.98,Completed
6042,6142,2024-07-20,51.67,Completed
6043,6143,2024-07-21,449.34,Completed
6044,6144,2024-07-22,442.53,Pending
6045,6145,2024-07-23,380.57,Pending
6046,6146,2024-07-24,30.12,Completed
6047,6147,2024-07-25,443.71,Completed
6048,6148,2024-07-26,66.95,Completed
6049,6149,2024-07-27,237.12,Completed
6050,6150,2024-07-28,373.0,Completed
6051,6151,2024-07-29,385.47,Pending
6052,6152,2024-07-30,-21.03,Cancelled
6053,6153,2024-07-31,395.07,Pending
6054,6154,2024-08-01,289.83,Completed
6055,6155,2024-08-02,354.27,Pending
6056,6156,2024-08-03,366.46,Completed
6057,6157,2024-08-04,41.4,Completed
6058,6158,2024-08-05,355.05,Completed
6059,6159,2024-08-06,386.12,Completed
6060,6160,2024-08-07,-21.92,Cancelled
6061,6161,2024-08-08,155.86,Pending
6062,6162,2024-08-09,90.23,Completed
6063,6163,2024-08-10,235.48,Completed
6064,6164,2024-08-11,261.89,Completed
6065,6165,2024-08-12,111.02,Completed
6066,6166,2024-08-13,179.82,Completed
6067,6167,2024-08-14,41.51,Completed
6068,6168,2024-08-15,223.54,Completed
6069,6169,2024-08-16,215.13,Completed
6070,6170,2024-08-17,266.28,Completed
6071,6171,2024-08-18,97.66,Completed
6072,6172,2024-08-19,265.63,Completed
6073,6173,2024-08-20,349.55,Completed
6074,6174,2024-08-21,145.64,Completed
6075,6175,2024-08-22,158.81,Pending
6076,6176,2024-08-23,163.87,Completed
6077,6177,2024-08-24,308.58,Pending
6078,6178,2024-08-25,107.42,Completed
6079,6179,2024-08-26,340.52,Completed
6080,6180,2024-08-27,213.01,Completed
6081,6181,2024-08-28,25.85,Completed
6082,6182,2024-08-29,451.19,Pending
6083,6183,2024-08-30,166.92,Pending
6084,6184,2024-08-31,438.58,Completed
6085,6185,2024-09-01,326.46,Completed
6086,6186,2024-09-02,155.92,Completed
6087,6187,2024-09-03,312.85,Completed
6088,6188,2024-09-04,408.89,Completed
6089,6189,2024-09-05,27.36,Completed
6090,6190,2024-09-06,494.59,Completed
6091,6191,2024-09-07,374.44,Completed
6092,6192,2024-09-08,360.26,Completed
6093,6193,2024-09-09,117.29,Completed
6094,6194,2024-09-10,305.02,Completed
6095,6195,2024-09-11,369.28,Pending
6096,6196,2024-09-12,287.09,Pending
6097,6197,2024-09-13,176.3,Completed
6098,6198,2024-09-14,444.48,Completed
6099,6199,2024-09-15,411.01,Completed
6100,6200,2024-09-16,238.13,Pending
6101,6201,2024-09-17,-47.7,Cancelled
6102,6202,2024-09-18,16.26,Completed
6103,6203,2024-09-19,44.78,Completed
6104,6204,2024-09-20,171.69,Completed
6105,6205,2024-09-21,191.75,Completed
6106,6206,2024-09-22,461.52,Completed
6107,6207,2024-09-23,319.55,Completed
6108,6208,2024-09-24,408.25,Completed
6109,6209,2024-09-25,242.65,Pending
6110,6210,2024-09-26,214.69,Completed
6111,6211,2024-09-27,-4.98,Cancelled
6112,6212,2024-09-28,269.62,Completed
6113,6213,2024-09-29,15.09,Completed
6114,6214,2024-09-30,326.46,Completed
6115,6215,2024-10-01,364.98,Completed
6116,6216,2024-10-02,-8.22,Cancelled
6117,6217,2024-10-03,18.91,Pending
6118,6218,2024-10-04,195.68,Completed
6119,6219,2024-10-05,5.63,Completed
6120,6220,2024-10-06,236.89,Completed
6121,6221,2024-10-07,-32.97,Cancelled
6122,6222,2024-10-08,308.17,Completed
6123,6223,2024-10-09,247.42,Completed
6124,6224,2024-10-10,147.36,Completed
6125,6225,2024-10-11,371.64,Pending
6126,6226,2024-10-12,151.12,Completed
6127,6227,2024-10-13,59.64,Completed
6128,6228,2024-10-14,60.23,Completed
6129,6229,2024-10-15,246.78,Pending
6130,6230,2024-10-16,333.83,Completed
6131,6231,2024-10-17,256.77,Completed
6132,6232,2024-10-18,269.44,Completed
6133,6233,2024-10-19,233.89,Completed
6134,6234,2024-10-20,75.39,Completed
6135,6235,2024-10-21,241.14,Completed
6136,6236,2024-10-22,413.05,Pending
6137,6237,2024-10-23,18.46,Completed
6138,6238,2024-10-24,485.17,Completed
6139,6239,2024-10-25,475.54,Completed
6140,6240,2024-10-26,192.2,Completed
6141,6241,2024-10-27,116.87,Completed
6142,6242,2024-10-28,187.07,Completed
6143,6243,2024-10-29,250.38,Completed
6144,6244,2024-10-30,251.52,Completed
6145,6245,2024-10-31,379.49,Pending
6146,6246,2024-11-01,376.23,Pending
6147,6247,2024-11-02,371.06,Completed
6148,6248,2024-11-03,403.08,Completed
6149,6249,2024-11-04,464.67,Completed
6150,6250,2024-11-05,85.31,Pending
6151,6251,2024-11-06,275.2,Pending
6152,6252,2024-11-07,3.3,Pending
6153,6253,2024-11-08,-18.13,Cancelled
6154,6254,2024-11-09,134.63,Completed
6155,6255,2024-11-10,282.96,Completed
6156,6256,2024-11-11,120.04,Pending
6157,6257,2024-11-12,57.79,Pending
6158,6258,2024-11-13,349.41,Completed
6159,6259,2024-11-14,481.95,Pending
6160,6260,2024-11-15,497.9,Completed
6161,6261,2024-11-16,331.73,Pending
6162,6262,2024-11-17,68.67,Completed
6163,6263,2024-11-18,-24.03,Cancelled
6164,6264,2024-11-19,239.4,Completed
6165,6265,2024-11-20,391.66,Completed
6166,6266,2024-11-21,127.9,Completed
6167,6267,2024-11-22,97.09,Pending
6168,6268,2024-11-23,420.78,Completed
6169,6269,2024-11-24,433.34,Pending
6170,6270,2024-11-25,381.9,Pending
6171,6271,2024-11-26,308.65,Completed
6172,6272,2024-11-27,90.26,Completed
6173,6273,2024-11-28,243.59,Completed
6174,6274,2024-11-29,428.83,Completed
6175,6275,2024-11-30,296.14,Pending
6176,6276,2024-12-01,269.09,Completed
6177,6277,2024-12-02,436.96,Pending
6178,6278,2024-12-03,72.72,Completed
6179,6279,2024-12-04,13.22,Completed
6180,6280,2024-12-05,393.61,Pending
6181,6281,2024-12-06,490.34,Completed
6182,6282,2024-12-07,86.54,Pending
6183,6283,2024-12-08,421.91,Pending
6184,6284,2024-12-09,199.65,Completed
6185,6285,2024-12-10,253.44,Completed
6186,6286,2024-12-11,347.68,Completed
6187,6287,2024-12-12,-4.56,Cancelled
6188,6288,2024-12-13,134.36,Pending
6189,6289,2024-12-14,327.57,Pending
6190,6290,2024-12-15,14.12,Pending
6191,6291,2024-12-16,379.55,Completed
6192,6292,2024-12-17,346.51,Completed
6193,6293,2024-12-18,83.39,Completed
6194,6294,2024-12-19,260.19,Completed
6195,6295,2024-12-20,167.63,Completed
6196,6296,2024-12-21,-38.12,Cancelled
6197,6297,2024-12-22,-45.29,Cancelled
6198,6298,2024-12-23,253.53,Completed
6199,6299,2024-12-24,-27.78,Cancelled
6200,6300,2024-12-25,495.86,Completed
6201,6301,2024-12-26,234.47,Completed
6202,6302,2024-12-27,144.84,Pending
6203,6303,2024-12-28,9.46,Completed
